t,Delta_t,x_wf,y_wf,z_wf,phi_wf,psi_wf,theta_wf,zeta
[s],[s],[m],[m],[m],[rad],[rad],[rad],[m]
50.4,0.2,-0.001943948,0.02324123,0.226106,-0.003880151,0.001282716,-0.002694933,0.1846414
50.6,0.2,0.001216228,0.01729138,0.2313507,-0.003392641,0.001428813,-0.00266862,0.02528918
50.8,0.2,0.004325924,0.01081315,0.2283445,-0.002801081,0.001531396,-0.002571425,-0.09647612
51.0,0.2,0.007324024,0.003921281,0.2168323,-0.002104399,0.001590698,-0.002411657,-0.1590843
51.2,0.2,0.01015935,-0.003281545,0.1969282,-0.001307468,0.001608059,-0.002198123,-0.164043
51.4,0.2,0.0127907,-0.01070764,0.1691375,-0.0004232189,0.001585342,-0.001939512,-0.1371948
51.6,0.2,0.01518409,-0.01827966,0.1343589,0.0005262746,0.001524551,-0.001643817,-0.1183764
51.8,0.2,0.01730865,-0.02591957,0.09386561,0.001510005,0.001427668,-0.001318025,-0.1432872
52.0,0.2,0.01913311,-0.0335342,0.04926545,0.002489579,0.001296688,-0.0009682418,-0.2255522
52.2,0.2,0.02062444,-0.04100138,0.00243985,0.00342189,0.001133766,-0.0006003421,-0.3475698
52.4,0.2,0.02174912,-0.04816026,-0.04453725,0.004262505,0.0009414099,-0.0002210479,-0.4652448
52.6,0.2,0.02247657,-0.05480855,-0.0894992,0.004969326,0.0007226554,0.0001608264,-0.5255166
52.8,0.2,0.02278319,-0.06070772,-0.1303024,0.005506067,0.0004812032,0.0005333338,-0.4895417
53.0,0.2,0.02265532,-0.06559516,-0.1649526,0.005845184,0.000221532,0.0008809553,-0.3513519
53.2,0.2,0.02208972,-0.06920133,-0.1917347,0.005970054,-5.098884e-05,0.001185065,-0.1433846
53.4,0.2,0.02109117,-0.07126884,-0.2093348,0.005876252,-0.0003299746,0.001425413,0.07412014
53.6,0.2,0.01966815,-0.0715711,-0.2169426,0.005571902,-0.0006079149,0.001582508,0.2357202
53.8,0.2,0.01782829,-0.06992856,-0.2143225,0.005077094,-0.00087614,0.00164054,0.2958529
54.0,0.2,0.01557602,-0.06622206,-0.2018428,0.004422407,-0.001124954,0.001590311,0.2457557
54.2,0.2,0.01291408,-0.06040326,-0.1804577,0.00364661,-0.001344015,0.001431621,0.1152565
54.4,0.2,0.00984965,-0.05250298,-0.151642,0.002793706,-0.001523001,0.001174578,-0.0408051
54.6,0.2,0.006404244,-0.04263746,-0.1172847,0.001909551,-0.001652508,0.0008395342,-0.1650985
54.8,0.2,0.002625053,-0.0310124,-0.07955287,0.001038404,-0.001725083,0.000455568,-0.2193018
55.0,0.2,-0.001405305,-0.01792371,-0.04073977,0.0002197781,-0.00173618,5.772575e-05,-0.1957242
55.2,0.2,-0.005563683,-0.003753415,-0.003111054,-0.0005140341,-0.00168487,-0.000316575,-0.1152145
55.4,0.2,-0.009688033,0.01104013,0.03123772,-0.001139523,-0.001574134,-0.0006314472,-0.01392703
55.6,0.2,-0.01358634,0.02593848,0.0605037,-0.001642522,-0.001410682,-0.0008562131,0.07378739
55.8,0.2,-0.01705171,0.04038498,0.08327392,-0.002017867,-0.001204304,-0.000968429,0.1282091
56.0,0.2,-0.01988116,0.05381097,0.09859462,-0.002268381,-0.0009669019,-0.0009559862,0.1477187
56.2,0.2,-0.02189512,0.06566431,0.1060118,-0.002403472,-0.0007113392,-0.0008181869,0.1430675
56.4,0.2,-0.02295458,0.07543833,0.1055829,-0.002437575,-0.000450299,-0.0005658261,0.1272332
56.6,0.2,-0.02297405,0.0826996,0.09785928,-0.002388599,-0.0001952803,-0.0002203805,0.1073385
56.8,0.2,-0.02192912,0.08711338,0.08384009,-0.002276404,4.417928e-05,0.0001875814,0.08317009
57.0,0.2,-0.01985883,0.08846566,0.06489871,-0.002121296,0.0002610141,0.0006206694,0.05248949
57.2,0.2,-0.01686338,0.08668035,0.04268583,-0.001942537,0.0004508613,0.001037533,0.01901993
57.4,0.2,-0.0130981,0.08183007,0.01901522,-0.001756942,0.0006120089,0.001396184,-0.002873432
57.6,0.2,-0.0087644,0.07413816,-0.004259154,-0.001577729,0.0007450591,0.001657581,0.008850078
57.8,0.2,-0.004098179,0.06397031,-0.02536535,-0.001413856,0.0008523236,0.001789164,0.07329794
58.0,0.2,0.0006437653,0.05181469,-0.04272605,-0.001270024,0.0009370004,0.001767947,0.1931618
58.2,0.2,0.005198763,0.03825172,-0.05505451,-0.001147413,0.001002239,0.001582782,0.3457148
58.4,0.2,0.00931371,0.0239162,-0.06142962,-0.001045017,0.001050255,0.00123548,0.4844827
58.6,0.2,0.01275964,0.009456245,-0.06134823,-0.0009612166,0.001081693,0.0007406763,0.5531679
58.8,0.2,0.01534403,-0.004505604,-0.05475439,-0.0008951526,0.001095395,0.000124543,0.5074192
59.0,0.2,0.01691977,-0.01740479,-0.04204587,-0.0008474444,0.001088692,-0.0005773285,0.3355649
59.2,0.2,0.01739031,-0.02875773,-0.02405772,-0.0008199683,0.001058176,-0.001322447,0.06877183
59.4,0.2,0.0167115,-0.03817506,-0.002022058,-0.0008146944,0.0010008,-0.002063931,-0.2251454
59.6,0.2,0.01489102,-0.04536721,0.02249685,-0.0008318807,0.0009150383,-0.002752751,-0.4633417
59.8,0.2,0.01198694,-0.05014553,0.04769231,-0.0008681718,0.0008017929,-0.00333967,-0.5773204
60.0,0.2,0.008106463,-0.0524228,0.07162785,-0.0009152525,0.0006647764,-0.003777052,-0.5386478
60.2,0.2,0.003405257,-0.05221517,0.09236779,-0.0009596234,0.0005102283,-0.004020866,-0.3705631
60.4,0.2,-0.001913176,-0.04964594,0.1081182,-0.0009838113,0.000345986,-0.004033133,-0.1404784
60.6,0.2,-0.007599578,-0.04494911,0.117368,-0.0009689575,0.0001801162,-0.003784951,0.06401555
60.8,0.2,-0.01336434,-0.03846886,0.1190177,-0.0008983454,1.94421e-05,-0.003259927,0.1664255
61.0,0.2,-0.01888785,-0.03065095,0.1124853,-0.0007611326,-0.00013165,-0.002457597,0.1278918
61.2,0.2,-0.02383662,-0.02202294,0.09777777,-0.0005554274,-0.0002717951,-0.001396217,-0.04092236
61.4,0.2,-0.02788448,-0.01316248,0.07552012,-0.000289935,-0.0004024383,-0.0001142978,-0.2864478
61.6,0.2,-0.03073684,-0.004655815,0.0469376,1.631817e-05,-0.000526845,0.001329638,-0.5337952
61.8,0.2,-0.03215504,0.002948417,0.01378976,0.0003362632,-0.0006485494,0.002859291,-0.7141315
62.0,0.2,-0.03197717,0.009183779,-0.02174062,0.0006387076,-0.0007696137,0.004384742,-0.7870048
62.2,0.2,-0.0301323,0.01370208,-0.05719654,0.0008931718,-0.0008891272,0.005808133,-0.7495779
62.4,0.2,-0.02664638,0.01629576,-0.09002293,0.00107473,-0.001002324,0.007030315,-0.6305997
62.6,0.2,-0.02163931,0.01690408,-0.1177566,0.001167961,-0.001100549,0.007957812,-0.4732729
62.8,0.2,-0.0153144,0.015604,-0.1382142,0.001169346,-0.001172103,0.008509513,-0.3153177
63.0,0.2,-0.007942524,0.01258917,-0.1496635,0.001087779,-0.001203792,0.008622626,-0.1749013
63.2,0.2,0.0001563168,0.008142527,-0.1509625,0.0009432679,-0.001182849,0.008257559,-0.04780373
63.4,0.2,0.008631813,0.00260765,-0.1416563,0.0007642137,-0.001098877,0.007401484,0.08415273
63.6,0.2,0.01712095,-0.003636931,-0.1220234,0.0005838077,-0.0009454677,0.006070429,0.2383603
63.8,0.2,0.02526399,-0.01019886,-0.09306846,0.0004361522,-0.0007212994,0.004309721,0.4178288
64.0,0.2,0.03271906,-0.01668893,-0.05646309,0.0003525633,-0.0004306654,0.002192658,0.6052887
64.2,0.2,0.03917598,-0.0227359,-0.0144406,0.0003583622,-8.349534e-05,-0.0001826635,0.7677896
64.4,0.2,0.04436949,-0.02800127,0.03034725,0.0004703001,0.000304993,-0.002698332,0.8697295
64.6,0.2,0.04809153,-0.03219507,0.0750004,0.0006946739,0.0007148975,-0.005223206,0.8884326
64.8,0.2,0.05020126,-0.03509175,0.1165558,0.001026186,0.001122447,-0.007620697,0.8252492
65.0,0.2,0.05063139,-0.03654357,0.1521759,0.001447657,0.001501073,-0.009757161,0.7070952
65.2,0.2,0.04938929,-0.03648786,0.1793285,0.001930745,0.001822826,-0.01151023,0.5774786
65.4,0.2,0.04655219,-0.03494497,0.1959476,0.002437818,0.002060234,-0.01277636,0.480564
65.6,0.2,0.04225686,-0.03200574,0.200565,0.002925019,0.002188576,-0.01347704,0.4447538
65.8,0.2,0.03668532,-0.02781009,0.1924054,0.003346341,0.002188425,-0.01356315,0.4724059
66.0,0.2,0.0300489,-0.02252083,0.1714386,0.003658294,0.002048148,-0.01301735,0.539639
66.2,0.2,0.02257321,-0.01629911,0.1383874,0.003824518,0.001765949,-0.01185445,0.6059018
66.4,0.2,0.0144861,-0.00928746,0.09468987,0.003819577,0.001351043,-0.01011994,0.6289826
66.6,0.2,0.006009917,-0.001605178,0.04242166,0.003631259,0.0008236301,-0.007887016,0.5791265
66.8,0.2,-0.002641991,0.006642644,-0.01581581,0.003260947,0.0002135539,-0.005252367,0.4467575
67.0,0.2,-0.01126531,0.01534485,-0.07703192,0.002722007,-0.000442237,-0.002331187,0.2415003
67.2,0.2,-0.01966293,0.02435837,-0.1379995,0.002036601,-0.001103057,0.0007483924,-0.01573298
67.4,0.2,-0.02764304,0.03348449,-0.1954154,0.001231685,-0.001728162,0.003851125,-0.3028086
67.6,0.2,-0.0350185,0.0424547,-0.246062,0.0003351449,-0.002280172,0.006840531,-0.6032272
67.8,0.2,-0.04160858,0.05093174,-0.2869667,-0.0006270006,-0.002727743,0.009584662,-0.9065141
68.0,0.2,-0.04724327,0.05852765,-0.3155537,-0.001631713,-0.003047188,0.01196162,-1.202607
68.2,0.2,-0.0517696,0.06483662,-0.3297856,-0.002658191,-0.003223008,0.01386469,-1.47416
68.4,0.2,-0.05505905,0.06947671,-0.3282885,-0.003685618,-0.003247504,0.015207,-1.692082
68.6,0.2,-0.05701477,0.07213237,-0.3104525,-0.004690177,-0.003119825,0.01592556,-1.818226
68.8,0.2,-0.05757698,0.07258945,-0.2764983,-0.005642333,-0.00284489,0.01598445,-1.815453
69.0,0.2,-0.05672576,0.07075635,-0.2275005,-0.006505336,-0.002432506,0.0153771,-1.66129
69.2,0.2,-0.0544804,0.06666801,-0.1653604,-0.007235592,-0.001896914,0.01412722,-1.358989
69.4,0.2,-0.05089578,0.06047386,-0.09272713,-0.007785085,-0.001256738,0.0122884,-0.9404227
69.6,0.2,-0.04605651,0.05241358,-0.0128683,-0.008105528,-0.0005351668,0.009942043,-0.4587528
69.8,0.2,-0.04007048,0.04278715,0.0704985,-0.008153545,0.0002399336,0.007193745,0.02649108
70.0,0.2,-0.03306335,0.03192559,0.1534025,-0.00789596,0.001036279,0.004168118,0.4656439
70.2,0.2,-0.02517525,0.02016737,0.2318297,-0.007314363,0.001818024,0.001002478,0.8295152
70.4,0.2,-0.01656029,0.00784341,0.3019337,-0.006408302,0.002547286,-0.002160266,1.110156
70.6,0.2,-0.007388278,-0.00472973,0.3602345,-0.005196814,0.003186245,-0.005179011,1.312391
70.8,0.2,0.002152456,-0.01725019,0.4037993,-0.003718264,0.003699596,-0.007921637,1.441259
71.0,0.2,0.01185293,-0.02942799,0.4303961,-0.002028672,0.004057067,-0.01027155,1.492473
71.2,0.2,0.02148375,-0.04098176,0.4386148,-0.0001987826,0.004235725,-0.01213328,1.451341
71.4,0.2,0.0307988,-0.05163733,0.42795,0.001689894,0.004221825,-0.01343682,1.301136
71.6,0.2,0.03954254,-0.0611289,0.3988368,0.003549876,0.004012069,-0.0141407,1.036838
71.8,0.2,0.04746041,-0.06920319,0.3526357,0.005293114,0.003614151,-0.01423352,0.6770677
72.0,0.2,0.05431073,-0.07562643,0.2915618,0.006836699,0.003046564,-0.01373403,0.2675118
72.2,0.2,0.05987684,-0.08019391,0.2185617,0.008108423,0.002337639,-0.01268951,-0.127106
72.4,0.2,0.06397774,-0.08274207,0.1371443,0.009051614,0.001523833,-0.01117264,-0.4401491
72.6,0.2,0.06647628,-0.0831624,0.05117819,0.009628669,0.0006473514,-0.009276841,-0.6227263
72.8,0.2,0.06728449,-0.08141562,-0.03532754,0.009822831,-0.000246729,-0.007110421,-0.6581238
73.0,0.2,0.06636566,-0.07754373,-0.1184427,0.009638053,-0.001113574,-0.004789865,-0.5655255
73.2,0.2,0.06373384,-0.07167648,-0.19452,0.009097142,-0.0019116,-0.002432874,-0.3920332
73.4,0.2,0.05945086,-0.06402932,-0.2603716,0.008238676,-0.002605021,-0.0001516765,-0.1965731
73.6,0.2,0.05362177,-0.05489109,-0.3134112,0.007113355,-0.003165663,0.001952841,-0.03192566
73.8,0.2,0.04638917,-0.04460206,-0.3517588,0.005780395,-0.003573892,0.003795794,0.06902557
74.0,0.2,0.03792734,-0.03352572,-0.3743051,0.004304327,-0.003818711,0.005311569,0.09914024
74.2,0.2,0.02843676,-0.0220197,-0.3807386,0.002752267,-0.003897224,0.006455684,0.07454203
74.4,0.2,0.0181394,-0.01041188,-0.3715339,0.001191409,-0.003813779,0.007205421,0.02601312
74.6,0.2,0.007275088,0.001013831,-0.3479028,-0.0003135749,-0.003579058,0.007559455,-0.01234986
74.8,0.2,-0.003901644,0.01202002,-0.3117088,-0.001703493,-0.003209314,0.007536699,-0.01397291
75.0,0.2,-0.01512469,0.02240849,-0.2653489,-0.002927895,-0.002725744,0.007174522,0.03229989
75.2,0.2,-0.0261204,0.03200795,-0.2116077,-0.003948279,-0.002153886,0.006526396,0.1188282
75.4,0.2,-0.03661302,0.04066275,-0.1534923,-0.004740615,-0.001522795,0.005658923,0.2211348
75.6,0.2,-0.04633173,0.04822803,-0.09405844,-0.005296517,-0.0008638246,0.004648211,0.3050935
75.8,0.2,-0.05501877,0.05457377,-0.03624013,-0.005622606,-0.0002089285,0.003575575,0.3378611
76.0,0.2,-0.06243763,0.05959667,0.01730725,-0.005738033,0.0004113776,0.00252266,0.2994465
76.2,0.2,-0.06838038,0.06323532,0.06434008,-0.005670594,0.0009701312,0.001566204,0.1907284
76.4,0.2,-0.07267304,0.06548263,0.1031299,-0.005452278,0.001445732,0.000772807,0.03418024
76.6,0.2,-0.07517892,0.06638978,0.1325331,-0.005115226,0.001823111,0.0001941339,-0.1340378
76.8,0.2,-0.07580037,0.06605889,0.1520262,-0.004688916,0.002094056,-0.0001369925,-0.2782231
77.0,0.2,-0.07447989,0.06462519,0.1617049,-0.004198995,0.002256732,-0.0002091902,-0.3777299
77.2,0.2,-0.07120183,0.06223311,0.1622509,-0.003667624,0.002314589,-3.35131e-05,-0.4351228
77.4,0.2,-0.0659955,0.05901305,0.1548647,-0.003114746,0.002275057,0.0003573117,-0.4732211
77.6,0.2,-0.0589397,0.0550652,0.1411681,-0.002559425,0.002148358,0.0009113879,-0.521373
77.8,0.2,-0.05016795,0.05045482,0.1230807,-0.002020444,0.001946727,0.001561716,-0.5968439
78.0,0.2,-0.03987267,0.04521939,0.1026754,-0.001515704,0.001684103,0.002231498,-0.6904319
78.2,0.2,-0.02830656,0.0393845,0.08202301,-0.001060448,0.001376151,0.002840245,-0.7643448
78.4,0.2,-0.01577929,0.03298245,0.06303827,-0.0006648506,0.001040341,0.00331017,-0.7650545
78.6,0.2,-0.002648707,0.02606694,0.04734073,-0.000331803,0.0006957454,0.003572337,-0.6466161
78.8,0.2,0.01069348,0.01871877,0.0361449,-5.579231e-05,0.0003623258,0.003572038,-0.3943254
79.0,0.2,0.02384039,0.01104065,0.03018995,0.0001765307,5.962831e-05,0.003272947,-0.03755536
79.2,0.2,0.03639081,0.003143241,0.02971486,0.0003839597,-0.0001949593,0.00265975,0.3550486
79.4,0.2,0.0479698,-0.004872729,0.03447854,0.0005869279,-0.0003880721,0.001739072,0.697007
79.6,0.2,0.0582463,-0.01293135,0.04381761,0.0008031319,-0.000511943,0.0005387462,0.9134786
79.8,0.2,0.06694584,-0.02098764,0.05673032,0.001043612,-0.0005653151,-0.0008943692,0.9664798
80.0,0.2,0.07385702,-0.02902135,0.07197256,0.00131022,-0.0005534574,-0.002497685,0.8655505
80.2,0.2,0.07883168,-0.0370186,0.08815291,0.001595057,-0.0004872559,-0.004196853,0.6602062
80.4,0.2,0.08177982,-0.04494522,0.1038175,0.001881985,-0.00038156,-0.005909994,0.41852
80.6,0.2,0.08266112,-0.0527181,0.1175199,0.002149847,-0.0002531148,-0.007551817,0.2017425
80.8,0.2,0.08147548,-0.06018196,0.1278775,0.002376683,-0.0001184695,-0.009037402,0.04554413
81.0,0.2,0.07825512,-0.06709755,0.1336171,0.002544091,7.789439e-06,-0.01028554,-0.04563888
81.2,0.2,0.07306022,-0.07314532,0.1336175,0.00264094,0.0001142459,-0.01122166,-0.09116322
81.4,0.2,0.06597904,-0.07794508,0.1269522,0.002665815,0.0001932105,-0.01178047,-0.1192099
81.6,0.2,0.05713244,-0.08108921,0.1129372,0.002627838,0.0002406695,-0.01190839,-0.1520051
81.8,0.2,0.0466815,-0.08218509,0.09118326,0.002545754,0.0002557524,-0.01156602,-0.1972258
82.0,0.2,0.034836,-0.08090085,0.06164893,0.002445341,0.0002398848,-0.01073045,-0.2475173
82.2,0.2,0.02186115,-0.07700886,0.02469223,0.002355409,0.0001957872,-0.009397639,-0.2860898
82.4,0.2,0.008080231,-0.07042157,-0.01888769,0.002302774,0.000126468,-0.007584446,-0.2944392
82.6,0.2,-0.006128733,-0.06121554,-0.06782478,0.002306814,3.434761e-05,-0.0053303,-0.2588008
82.8,0.2,-0.02034317,-0.04964035,-0.120384,0.002374378,-7.934557e-05,-0.002698084,-0.1739461
83.0,0.2,-0.03411275,-0.03611009,-0.1743905,0.002495958,-0.0002147661,0.0002260054,-0.04473595
83.2,0.2,-0.04698158,-0.02117713,-0.2272968,0.002644062,-0.000373113,0.003333948,0.1136761
83.4,0.2,-0.05851377,-0.005489451,-0.2762911,0.002774497,-0.0005557188,0.006498991,0.2768742
83.6,0.2,-0.06831975,0.0102643,-0.318447,0.002830875,-0.0007626451,0.009580484,0.4142994
83.8,0.2,-0.07608045,0.02541549,-0.3509093,0.002752026,-0.0009910186,0.01243044,0.4952925
84.0,0.2,-0.08156641,0.03937341,-0.3711005,0.002481375,-0.001233473,0.0149016,0.4974887
84.2,0.2,-0.08464967,0.05167154,-0.3769328,0.001976792,-0.00147713,0.01685649,0.4149671
84.4,0.2,-0.08530677,0.06199456,-0.3670009,0.001219202,-0.001703502,0.01817677,0.2623888
84.6,0.2,-0.08361254,0.07018238,-0.3407341,0.0002183349,-0.001889546,0.01877202,0.07221372
84.8,0.2,-0.0797259,0.07621146,-0.2984888,-0.0009854714,-0.002009837,0.01858707,-0.1150422
85.0,0.2,-0.07386966,0.08015904,-0.241568,-0.002323822,-0.002039582,0.01760692,-0.2640201
85.2,0.2,-0.06630782,0.08215889,-0.1721649,-0.003706747,-0.001957975,0.01585894,-0.3555358
85.4,0.2,-0.05732347,0.08235844,-0.0932341,-0.005032047,-0.001751307,0.01341174,-0.3903664
85.6,0.2,-0.04720052,0.08088626,-0.008304507,-0.006196058,-0.001415314,0.01037126,-0.3841559
85.8,0.2,-0.03621112,0.07783489,0.07874821,-0.007104311,-0.0009563981,0.006874083,-0.3562673
86.0,0.2,-0.02460952,0.07326025,0.1639486,-0.007680781,-0.0003916182,0.003079037,-0.3185596
86.2,0.2,-0.0126317,0.06719477,0.2434652,-0.007874815,0.0002524536,-0.0008423363,-0.2700847
86.4,0.2,-0.0004994508,0.05966901,0.3138314,-0.007665233,0.0009417322,-0.004715552,-0.2004618
86.6,0.2,0.01157302,0.05073589,0.3721265,-0.007061482,0.001637165,-0.008372484,-0.09988515
86.8,0.2,0.02337186,0.04049272,0.4161048,-0.006101988,0.002297521,-0.01165965,0.0300275
87.0,0.2,0.03467727,0.02909803,0.4442687,-0.004850071,0.002882208,-0.01444504,0.1709574
87.2,0.2,0.04525921,0.01678169,0.4558852,-0.0033879,0.003353965,-0.01662332,0.2917078
87.4,0.2,0.05487628,0.003848041,0.4509531,-0.001809144,0.003681308,-0.01811917,0.3598219
87.6,0.2,0.06327836,-0.009328258,0.4301337,-0.0002110697,0.003840631,-0.01888895,0.3555073
87.8,0.2,0.07021359,-0.02231412,0.3946579,0.001313124,0.003817811,-0.01892074,0.2810646
88.0,0.2,0.07543975,-0.03463797,0.3462221,0.002680946,0.003609195,-0.01823301,0.1612013
88.2,0.2,0.07873948,-0.04581742,0.2868864,0.003825675,0.003221869,-0.01687217,0.03404181
88.4,0.2,0.07993785,-0.0553929,0.218977,0.004699522,0.002673173,-0.01490936,-0.06305246
88.6,0.2,0.07892013,-0.06296356,0.1449986,0.005274962,0.001989573,-0.01243665,-0.1067066
88.8,0.2,0.07564736,-0.06822069,0.06755126,0.005544522,0.001205021,-0.009562801,-0.09467674
89.0,0.2,0.07016721,-0.07097359,-0.01074674,0.005519471,0.000359017,-0.006408694,-0.04499342
89.2,0.2,0.06261874,-0.07116421,-0.08733457,0.00522782,-0.0005054819,-0.003102403,0.01133969
89.4,0.2,0.05323046,-0.06886914,-0.1597798,0.004711827,-0.001344209,0.0002259936,0.04052046
89.6,0.2,0.04231244,-0.06429032,-0.2258425,0.004025019,-0.002113802,0.003449738,0.01550853
89.8,0.2,0.03024366,-0.05773774,-0.283528,0.003228572,-0.002774111,0.006450594,-0.07700946
90.0,0.2,0.01745602,-0.04960805,-0.3311268,0.002386922,-0.003290602,0.009123532,-0.2326653
90.2,0.2,0.004416091,-0.04036208,-0.3672407,0.001562691,-0.003636763,0.01138049,-0.4283185
90.4,0.2,-0.008394976,-0.03050242,-0.3907998,0.0008113235,-0.003796262,0.01315287,-0.6241709
90.6,0.2,-0.0205034,-0.02055026,-0.4010766,0.0001761385,-0.003764538,0.01439262,-0.7700463
90.8,0.2,-0.03146642,-0.01101963,-0.3977033,-0.000315336,-0.003549439,0.01507205,-0.8163752
91.0,0.2,-0.04089686,-0.002387732,-0.3806974,-0.0006529778,-0.00317066,0.01518267,-0.7285311
91.2,0.2,-0.04848705,0.004938178,-0.3504943,-0.0008432166,-0.002657893,0.01473362,-0.500553
91.4,0.2,-0.0540292,0.01065418,-0.3079831,-0.0009058187,-0.002047894,0.01375023,-0.1626172
91.6,0.2,-0.05742947,0.01458821,-0.254535,-0.0008689576,-0.001380863,0.01227307,0.2225531
91.8,0.2,-0.05871279,0.0167177,-0.1920127,-0.0007636095,-0.0006967267,0.01035757,0.5754758
92.0,0.2,-0.0580172,0.01717148,-0.1227494,-0.0006184336,-3.186981e-05,0.008074075,0.8237979
92.2,0.2,-0.05557768,0.01621384,-0.04948997,-0.0004560997,0.0005832095,0.005507842,0.9258746
92.4,0.2,-0.05170161,0.01421262,0.02470922,-0.0002915999,0.001125118,0.002758289,0.8846167
92.6,0.2,-0.04673898,0.01159623,0.09661759,-0.0001325383,0.001577681,-6.293601e-05,0.7454199
92.8,0.2,-0.04105125,0.008806922,0.1629964,1.907453e-05,0.001931206,-0.002835521,0.5783299
93.0,0.2,-0.03498262,0.006257543,0.2207803,0.0001642736,0.00218127,-0.005435699,0.4512456
93.2,0.2,-0.02883643,0.004297619,0.2672602,0.0003046071,0.0023274,-0.007742821,0.4048247
93.4,0.2,-0.02285859,0.003191474,0.3002522,0.0004401851,0.002371971,-0.009646706,0.4389841
93.6,0.2,-0.01722873,0.003108335,0.3182392,0.000568545,0.002319447,-0.01105501,0.5158356
93.8,0.2,-0.0120589,0.004121966,0.3204747,0.0006842572,0.002176008,-0.01189982,0.5769312
94.0,0.2,-0.007398862,0.006216516,0.3070427,0.0007790026,0.00194945,-0.01214277,0.5669893
94.2,0.2,-0.003246916,0.009295673,0.2788663,0.0008418412,0.001649247,-0.01177816,0.4543019
94.4,0.2,0.0004356069,0.01319353,0.2376676,0.0008595388,0.001286639,-0.01083374,0.2403493
94.6,0.2,0.003707929,0.01768706,0.1858776,0.0008170308,0.0008747005,-0.009369219,-0.04363752
94.8,0.2,0.006633625,0.02251114,0.1265013,0.000698276,0.0004283473,-0.007472461,-0.3499236
95.0,0.2,0.009266701,0.02737668,0.06294564,0.0004877877,-3.570428e-05,-0.005253894,-0.6307131
95.2,0.2,0.01164169,0.03199186,-0.001181522,0.0001729838,-0.0004990474,-0.002839429,-0.851086
95.4,0.2,0.01376895,0.03608446,-0.0622873,-0.0002527854,-0.0009418178,-0.0003625072,-0.9944357
95.6,0.2,0.01563555,0.03942214,-0.1170109,-0.0007870078,-0.001343146,0.002044137,-1.060266
95.8,0.2,0.0172111,0.04182698,-0.1624249,-0.001415305,-0.00168194,0.004256393,-1.057332
96.0,0.2,0.0184574,0.04318107,-0.196206,-0.002110042,-0.001938055,0.006165763,-0.9963235
96.2,0.2,0.0193399,0.04342214,-0.2167597,-0.002830882,-0.002093847,0.007684938,-0.8854564
96.4,0.2,0.01983893,0.04253052,-0.2232922,-0.00352751,-0.002135936,0.008751603,-0.7302791
96.6,0.2,0.01995883,0.04051139,-0.2158241,-0.004144302,-0.002056948,0.009330296,-0.536798
96.8,0.2,0.0197334,0.03737745,-0.1951499,-0.004626225,-0.001856889,0.009412361,-0.3156052
97.0,0.2,0.01922649,0.03313762,-0.1627515,-0.004924996,-0.001543859,0.009014241,-0.08442821
97.2,0.2,0.01852761,0.02779523,-0.1206779,-0.005004436,-0.001133882,0.008174469,0.1326999
97.4,0.2,0.01774288,0.02135674,-0.07140537,-0.004844189,-0.0006498168,0.006949831,0.310031
97.6,0.2,0.01698241,0.01384887,-0.01769054,-0.004441333,-0.0001194733,0.005411122,0.4272516
97.8,0.2,0.0163459,0.005339345,0.03757291,-0.003809828,0.0004267683,0.003638873,0.4767237
98.0,0.2,0.01590861,-0.004044415,0.09148782,-0.002978177,0.0009584743,0.001719286,0.4678275
98.2,0.2,0.01570996,-0.01410414,0.1412738,-0.001985874,0.001447445,-0.0002594954,0.42596
98.4,0.2,0.01574643,-0.02457037,0.1843737,-0.0008793403,0.0018695,-0.002210762,0.3854037
98.6,0.2,0.01597029,-0.03511368,0.218548,0.0002920649,0.00220561,-0.004052257,0.3776641
98.8,0.2,0.01629403,-0.04536538,0.2419566,0.001479479,0.002442392,-0.005708866,0.4191195
99.0,0.2,0.01659997,-0.05494373,0.2532306,0.002637168,0.002572045,-0.007114952,0.5028761
